filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,109.6,110.0,110.0,110.0,110.0,110.0,110.0,110.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,100.5,99.75,102.0,101.5,106.0,106.0,102.5,102.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,91.0,106.6,76.0,99.5,76.0,76.0,78.0,78.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,108.0,107.2,110.0,110.0,103.0,103.0,109.0,109.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,81.8,105.8,70.0,83.5,78.0,78.0,83.0,83.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,70.0,136.88,70.0,102.5,70.0,70.0,70.0,70.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,87.2,98.4,89.0,90.5,89.0,89.0,89.0,89.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,101.6,101.4,101.0,101.0,98.0,98.0,100.0,100.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,93.4,128.2,80.0,119.0,80.0,80.0,81.0,81.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,94.2,103.4,101.0,101.0,79.0,79.0,90.0,90.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,82.0,93.6,82.0,83.0,78.0,78.0,82.0,82.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,90.33,92.0,90.0,90.5,90.0,90.0,90.5,90.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,126.62,114.88,144.0,131.0,144.0,144.0,144.0,144.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,106.25,117.0,70.0,126.5,70.0,70.0,126.0,126.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,83.38,131.88,70.0,124.0,70.0,70.0,70.0,70.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,100.8,109.0,70.0,103.5,70.0,70.0,75.0,75.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,90.5,90.17,91.0,91.0,91.0,91.0,91.0,91.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,112.6,80.8,82.0,83.0,70.0,70.0,122.0,122.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,93.4,116.0,80.0,109.5,80.0,80.0,88.0,88.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,103.0,90.67,93.0,93.0,70.0,70.0,105.5,105.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,109.0,120.8,120.0,120.5,90.0,90.0,95.0,95.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,92.2,117.2,92.0,93.5,92.0,92.0,92.0,92.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,103.5,100.5,76.0,105.0,105.0,105.0,108.0,108.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,111.2,95.6,111.0,111.0,111.0,111.0,111.0,111.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,78.8,107.6,80.0,92.0,80.0,80.0,80.0,80.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,129.5,90.17,91.0,93.0,137.0,137.0,137.0,137.0
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,98.8,84.0,98.0,89.5,98.0,98.0,98.0,98.0
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,89.88,78.62,70.0,70.0,70.0,70.0,72.0,72.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,129.33,90.17,90.0,91.0,144.0,144.0,143.5,143.5
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,128.2,106.8,70.0,125.5,118.0,118.0,134.0,134.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,91.0,118.8,90.0,106.0,90.0,90.0,90.0,90.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,112.2,100.8,92.0,111.5,113.0,113.0,113.0,113.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,107.8,94.0,117.0,94.5,89.0,89.0,96.0,96.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,107.8,104.0,101.0,101.0,82.0,82.0,102.0,102.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,99.12,134.38,143.0,131.5,143.0,143.0,75.5,75.5
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,97.2,120.0,115.0,109.0,77.0,77.0,99.0,99.0
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,120.0,123.8,108.0,120.5,108.0,108.0,121.0,121.0
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,95.33,106.33,70.0,90.5,70.0,70.0,72.0,72.0
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,84.6,81.8,81.0,81.5,82.0,82.0,82.0,82.0
gMH_sBM_cAll_d23_mMH5_ch10,gMH,sBM,cAll,d23,mMH5,ch10,130,118.0,118.25,119.0,118.5,119.0,119.0,118.5,118.5
gKR_sFM_cAll_d28_mKR2_ch03,gKR,sFM,cAll,d28,mKR2,ch03,100,112.4,98.0,86.0,95.5,90.0,90.0,96.0,96.0
gPO_sBM_cAll_d10_mPO2_ch05,gPO,sBM,cAll,d10,mPO2,ch05,100,116.6,98.2,70.0,98.5,70.0,70.0,131.0,131.0
gWA_sBM_cAll_d26_mWA5_ch01,gWA,sBM,cAll,d26,mWA5,ch01,130,133.12,121.88,130.0,131.0,144.0,144.0,139.5,139.5
gLO_sBM_cAll_d14_mLO4_ch10,gLO,sBM,cAll,d14,mLO4,ch10,120,124.0,119.4,116.0,120.0,114.0,114.0,121.0,121.0
gLH_sBM_cAll_d18_mLH3_ch03,gLH,sBM,cAll,d18,mLH3,ch03,110,89.8,113.0,112.0,110.5,84.0,84.0,86.0,86.0
gJS_sBM_cAll_d03_mJS4_ch04,gJS,sBM,cAll,d03,mJS4,ch04,120,98.0,141.2,144.0,137.0,79.0,79.0,91.0,91.0
gBR_sFM_cAll_d06_mBR4_ch18,gBR,sFM,cAll,d06,mBR4,ch18,120,98.2,118.4,86.0,111.0,86.0,86.0,106.0,106.0
gPO_sBM_cAll_d10_mPO0_ch01,gPO,sBM,cAll,d10,mPO0,ch01,80,77.0,80.4,80.0,80.0,80.0,80.0,79.0,79.0
gLO_sBM_cAll_d14_mLO0_ch02,gLO,sBM,cAll,d14,mLO0,ch02,80,124.6,117.0,115.0,129.0,115.0,115.0,129.0,129.0
gBR_sBM_cAll_d05_mBR4_ch01,gBR,sBM,cAll,d05,mBR4,ch01,120,101.6,122.4,70.0,121.5,70.0,70.0,122.0,122.0
gLH_sBM_cAll_d17_mLH5_ch02,gLH,sBM,cAll,d17,mLH5,ch02,130,91.75,128.75,97.0,115.5,97.0,97.0,97.0,97.0
gLO_sBM_cAll_d15_mLO4_ch08,gLO,sBM,cAll,d15,mLO4,ch08,120,130.0,121.2,144.0,120.0,120.0,120.0,122.0,122.0
gLH_sBM_cAll_d17_mLH1_ch09,gLH,sBM,cAll,d17,mLH1,ch09,90,109.17,90.33,90.0,97.5,100.0,100.0,107.0,107.0
gPO_sBM_cAll_d10_mPO1_ch03,gPO,sBM,cAll,d10,mPO1,ch03,90,90.0,96.17,86.0,90.0,86.0,86.0,86.5,86.5
gJB_sBM_cAll_d08_mJB4_ch07,gJB,sBM,cAll,d08,mJB4,ch07,120,104.6,144.0,144.0,132.5,70.0,70.0,108.0,108.0
gPO_sFM_cAll_d11_mPO0_ch08,gPO,sFM,cAll,d11,mPO0,ch08,80,111.6,118.0,84.0,115.5,84.0,84.0,115.0,115.0
gLO_sFM_cAll_d15_mLO5_ch20,gLO,sFM,cAll,d15,mLO5,ch20,130,117.8,126.2,120.0,123.0,120.0,120.0,120.0,120.0
gBR_sBM_cAll_d04_mBR2_ch01,gBR,sBM,cAll,d04,mBR2,ch01,100,129.0,100.0,101.0,112.5,126.0,126.0,126.0,126.0
gMH_sBM_cAll_d22_mMH2_ch06,gMH,sBM,cAll,d22,mMH2,ch06,100,105.4,100.2,98.0,101.0,70.0,70.0,124.0,124.0
gJS_sBM_cAll_d03_mJS5_ch01,gJS,sBM,cAll,d03,mJS5,ch01,130,108.62,83.75,98.0,97.5,98.0,98.0,98.0,98.0
gLO_sBM_cAll_d14_mLO4_ch01,gLO,sBM,cAll,d14,mLO4,ch01,120,110.6,121.6,70.0,119.0,70.0,70.0,108.0,108.0
gJB_sBM_cAll_d08_mJB4_ch09,gJB,sBM,cAll,d08,mJB4,ch09,120,118.6,106.6,109.0,117.0,125.0,125.0,125.0,125.0
gMH_sBM_cAll_d23_mMH4_ch06,gMH,sBM,cAll,d23,mMH4,ch06,120,75.8,120.6,70.0,99.5,70.0,70.0,77.0,77.0
gLO_sBM_cAll_d13_mLO1_ch05,gLO,sBM,cAll,d13,mLO1,ch05,90,89.0,89.5,89.0,89.0,89.0,89.0,89.0,89.0
gJB_sBM_cAll_d07_mJB2_ch01,gJB,sBM,cAll,d07,mJB2,ch01,100,108.6,101.0,99.0,103.5,112.0,112.0,109.0,109.0
gJS_sBM_cAll_d02_mJS4_ch05,gJS,sBM,cAll,d02,mJS4,ch05,120,140.2,107.2,87.0,134.5,144.0,144.0,142.0,142.0
gHO_sFM_cAll_d19_mHO4_ch05,gHO,sFM,cAll,d19,mHO4,ch05,130,115.6,129.6,130.0,129.0,121.0,121.0,121.0,121.0
gKR_sBM_cAll_d28_mKR2_ch02,gKR,sBM,cAll,d28,mKR2,ch02,100,144.0,97.6,144.0,122.5,144.0,144.0,144.0,144.0
gLO_sBM_cAll_d13_mLO2_ch10,gLO,sBM,cAll,d13,mLO2,ch10,100,109.2,113.8,101.0,101.0,101.0,101.0,101.0,101.0
gJB_sBM_cAll_d09_mJB2_ch09,gJB,sBM,cAll,d09,mJB2,ch09,100,105.2,81.8,72.0,93.0,95.0,95.0,110.0,110.0
gLO_sBM_cAll_d15_mLO5_ch06,gLO,sBM,cAll,d15,mLO5,ch06,130,96.75,106.88,95.0,96.0,96.0,96.0,96.0,96.0
gLO_sBM_cAll_d15_mLO3_ch04,gLO,sBM,cAll,d15,mLO3,ch04,110,116.8,101.8,71.0,101.5,99.0,99.0,121.0,121.0
gKR_sBM_cAll_d28_mKR0_ch02,gKR,sBM,cAll,d28,mKR0,ch02,80,117.4,122.0,120.0,121.5,95.0,95.0,122.0,122.0
gKR_sBM_cAll_d28_mKR2_ch09,gKR,sBM,cAll,d28,mKR2,ch09,100,117.4,100.0,99.0,101.0,125.0,125.0,123.0,123.0
gHO_sBM_cAll_d21_mHO4_ch02,gHO,sBM,cAll,d21,mHO4,ch02,130,98.5,128.5,70.0,126.0,70.0,70.0,101.0,101.0
gJB_sBM_cAll_d08_mJB1_ch10,gJB,sBM,cAll,d08,mJB1,ch10,90,85.83,109.67,75.0,103.0,75.0,75.0,76.5,76.5
gKR_sBM_cAll_d30_mKR4_ch04,gKR,sBM,cAll,d30,mKR4,ch04,120,89.2,117.2,90.0,93.5,90.0,90.0,90.0,90.0
gPO_sBM_cAll_d12_mPO5_ch10,gPO,sBM,cAll,d12,mPO5,ch10,130,123.38,133.25,144.0,128.5,117.0,117.0,117.0,117.0
gLO_sBM_cAll_d13_mLO3_ch06,gLO,sBM,cAll,d13,mLO3,ch06,110,136.8,100.4,137.0,133.0,137.0,137.0,137.0,137.0
gLH_sBM_cAll_d16_mLH2_ch06,gLH,sBM,cAll,d16,mLH2,ch06,100,88.4,101.6,97.0,97.0,72.0,72.0,92.0,92.0
gLH_sBM_cAll_d16_mLH1_ch10,gLH,sBM,cAll,d16,mLH1,ch10,90,99.17,90.67,91.0,91.5,88.0,88.0,92.5,92.5
gBR_sBM_cAll_d04_mBR1_ch01,gBR,sBM,cAll,d04,mBR1,ch01,90,115.83,89.67,91.0,91.0,138.0,138.0,115.5,115.5
gWA_sFM_cAll_d27_mWA0_ch15,gWA,sFM,cAll,d27,mWA0,ch15,80,119.2,110.4,108.0,108.0,108.0,108.0,108.0,108.0
gLH_sBM_cAll_d18_mLH5_ch06,gLH,sBM,cAll,d18,mLH5,ch06,130,115.38,133.5,129.0,130.5,96.0,96.0,117.0,117.0
gHO_sBM_cAll_d21_mHO3_ch09,gHO,sBM,cAll,d21,mHO3,ch09,125,124.25,125.38,124.0,124.5,124.0,124.0,124.0,124.0
gJB_sBM_cAll_d08_mJB1_ch05,gJB,sBM,cAll,d08,mJB1,ch05,90,101.0,117.0,98.0,105.5,75.0,75.0,95.5,95.5
gHO_sBM_cAll_d20_mHO1_ch04,gHO,sBM,cAll,d20,mHO1,ch04,115,114.6,115.0,115.0,115.0,115.0,115.0,115.0,115.0
gLH_sBM_cAll_d16_mLH3_ch06,gLH,sBM,cAll,d16,mLH3,ch06,110,103.4,113.6,110.0,109.0,93.0,93.0,107.0,107.0
gWA_sBM_cAll_d26_mWA4_ch09,gWA,sBM,cAll,d26,mWA4,ch09,120,134.2,116.4,111.0,125.0,122.0,122.0,133.0,133.0
gMH_sBM_cAll_d23_mMH0_ch08,gMH,sBM,cAll,d23,mMH0,ch08,80,80.4,114.0,80.0,95.0,80.0,80.0,80.0,80.0
gLO_sBM_cAll_d14_mLO0_ch03,gLO,sBM,cAll,d14,mLO0,ch03,80,81.6,111.6,80.0,83.5,80.0,80.0,81.0,81.0
gBR_sBM_cAll_d05_mBR0_ch05,gBR,sBM,cAll,d05,mBR0,ch05,80,81.6,96.4,81.0,81.5,81.0,81.0,81.0,81.0
gPO_sBM_cAll_d12_mPO2_ch04,gPO,sBM,cAll,d12,mPO2,ch04,100,86.2,109.4,87.0,94.5,87.0,87.0,87.0,87.0
gLH_sBM_cAll_d18_mLH2_ch03,gLH,sBM,cAll,d18,mLH2,ch03,100,88.4,100.0,79.0,96.5,80.0,80.0,87.0,87.0
gKR_sBM_cAll_d29_mKR1_ch02,gKR,sBM,cAll,d29,mKR1,ch02,90,98.33,91.5,91.0,91.5,100.0,100.0,96.5,96.5
gJB_sBM_cAll_d09_mJB2_ch01,gJB,sBM,cAll,d09,mJB2,ch01,100,81.4,90.0,78.0,85.0,78.0,78.0,81.0,81.0
